Graph addvar/addexpr lines
1 201
x v(.5)
3.2	-35.1847
3.225	-36.3337
3.25	-37.4991
3.275	-38.6839
3.3	-39.8908
3.325	-41.1232
3.35	-42.3841
3.375	-43.6769
3.4	-45.0047
3.425	-46.3705
3.45	-47.7764
3.475	-49.2244
3.5	-50.7149
3.525	-52.2474
3.55	-53.819
3.575	-55.425
3.6	-57.0573
3.625	-58.7051
3.65	-60.3541
3.675	-61.9865
3.7	-63.5827
3.725	-65.1208
3.75	-66.5795
3.775	-67.9392
3.8	-69.1841
3.825	-70.3034
3.85	-71.2922
3.875	-72.1512
3.9	-72.8862
3.925	-73.5065
3.95	-74.024
3.975	-74.4513
4	-74.8012
4.025	-75.0859
4.05	-75.3161
4.075	-75.5014
4.1	-75.6499
4.125	-75.7684
4.15	-75.8627
4.175	-75.9372
4.2	-75.9959
4.225	-76.0418
4.25	-76.0773
4.275	-76.1045
4.3	-76.1249
4.325	-76.1398
4.35	-76.1502
4.375	-76.157
4.4	-76.1608
4.425	-76.1622
4.45	-76.1616
4.475	-76.1594
4.5	-76.1558
4.525	-76.151
4.55	-76.1453
4.575	-76.1388
4.6	-76.1317
4.625	-76.124
4.65	-76.1157
4.675	-76.1071
4.7	-76.0981
4.725	-76.0887
4.75	-76.0791
4.775	-76.0692
4.8	-76.0591
4.825	-76.0488
4.85	-76.0383
4.875	-76.0276
4.9	-76.0167
4.925	-76.0057
4.95	-75.9945
4.975	-75.9832
5	-75.9717
Graph addvar/addexpr lines
2 201
x soma.gna_hh( 0.5 ) soma.gk_hh( 0.5 )
0.0125	1.06092e-05	0.000366644
0.0375	1.06092e-05	0.000366644
0.0625	1.06095e-05	0.000366645
0.0875	1.061e-05	0.000366645
0.1125	1.06108e-05	0.000366646
0.1375	1.06118e-05	0.000366647
0.1625	1.0613e-05	0.000366648
0.1875	1.06143e-05	0.000366649
0.2125	1.06158e-05	0.000366651
0.2375	1.06173e-05	0.000366653
0.2625	1.0619e-05	0.000366655
0.2875	1.06208e-05	0.000366657
0.3125	1.06227e-05	0.00036666
0.3375	1.06246e-05	0.000366662
0.3625	1.06266e-05	0.000366665
0.3875	1.06286e-05	0.000366668
0.4125	1.06307e-05	0.000366671
0.4375	1.06328e-05	0.000366675
0.4625	1.0635e-05	0.000366678
0.4875	1.06372e-05	0.000366682
0.5125	1.06394e-05	0.000366686
0.5375	1.06416e-05	0.00036669
0.5625	1.2686e-05	0.000368427
0.5875	1.76076e-05	0.000372164
0.6125	2.75455e-05	0.000378193
0.6375	4.6806e-05	0.000386829
0.6625	7.11653e-05	0.000395413
0.6875	0.000100266	0.000403968
0.7125	0.000133717	0.00041253
0.7375	0.000171212	0.000421142
0.7625	0.000212598	0.000429852
0.7875	0.000257927	0.000438715
0.8125	0.000307479	0.000447796
0.8375	0.000361895	0.000457164
0.8625	0.00042205	0.000466901
0.8875	0.000489238	0.000477098
0.9125	0.000565182	0.000487864
0.9375	0.00065228	0.000499321
0.9625	0.000753608	0.000511619
0.9875	0.00087325	0.000524937
1.0125	0.00101671	0.000539489
1.0375	0.00119129	0.000555546
1.0625	0.00140691	0.000573443
1.0875	0.00167708	0.000593606
1.1125	0.00202025	0.00061657
1.1375	0.00246175	0.000643027
1.1625	0.00303612	0.00067386
1.1875	0.00378915	0.000710178
1.2125	0.00477952	0.000753373
1.2375	0.00607562	0.000805114
1.2625	0.00774589	0.000867328
1.2875	0.00983712	0.000942047
1.3125	0.0123459	0.00103118
1.3375	0.0151959	0.00113621
1.3625	0.0182374	0.00125791
1.3875	0.0212778	0.00139623
1.4125	0.0241302	0.0015504
1.4375	0.0266537	0.00171918
1.4625	0.0287691	0.00190116
1.4875	0.0304538	0.00209498
1.5125	0.0317255	0.00229936
1.5375	0.0326249	0.00251319
1.5625	0.0332023	0.00273549
1.5875	0.0335097	0.00296537
1.6125	0.0335952	0.00320197
1.6375	0.0335018	0.00344451
1.6625	0.0332661	0.00369222
1.6875	0.0329187	0.00394433
1.7125	0.0324851	0.0042001
1.7375	0.0319857	0.00445881
1.7625	0.0314372	0.00471977
1.7875	0.0308529	0.00498227
1.8125	0.0302433	0.00524567
1.8375	0.0296169	0.00550932
1.8625	0.0289802	0.00577261
1.8875	0.0283385	0.00603498
1.9125	0.0276959	0.00629587
1.9375	0.0270554	0.00655478
1.9625	0.0264197	0.00681122
1.9875	0.0257904	0.00706474
2.0125	0.025169	0.00731492
2.0375	0.0245565	0.0075614
2.0625	0.0239539	0.00780381
2.0875	0.0233614	0.00804184
2.1125	0.0227796	0.00827519
2.1375	0.0222087	0.00850361
2.1625	0.0216487	0.00872687
2.1875	0.0210998	0.00894475
2.2125	0.0205618	0.00915708
2.2375	0.0200347	0.0093637
2.2625	0.0195183	0.00956446
2.2875	0.0190125	0.00975925
2.3125	0.0185171	0.00994798
2.3375	0.018032	0.0101306
2.3625	0.0175567	0.0103069
2.3875	0.0170913	0.010477
2.4125	0.0166355	0.0106408
2.4375	0.0161889	0.0107983
2.4625	0.0157515	0.0109494
2.4875	0.0153229	0.0110942
2.5125	0.014903	0.0112327
2.5375	0.0144915	0.0113649
2.5625	0.0140882	0.0114908
2.5875	0.0136929	0.0116104
2.6125	0.0133054	0.0117238
2.6375	0.0129255	0.011831
2.6625	0.0125529	0.0119321
2.6875	0.0121875	0.0120271
2.7125	0.0118291	0.0121161
2.7375	0.0114775	0.0121992
2.7625	0.0111325	0.0122763
2.7875	0.0107939	0.0123476
2.8125	0.0104614	0.0124132
2.8375	0.0101349	0.012473
2.8625	0.00981407	0.0125272
2.8875	0.00949884	0.0125758
2.9125	0.00918895	0.0126189
2.9375	0.00888416	0.0126567
2.9625	0.00858423	0.012689
2.9875	0.0082888	0.0127161
3.0125	0.00799762	0.012738
3.0375	0.00771039	0.0127546
3.0625	0.00742683	0.0127662
3.0875	0.00714662	0.0127728
3.1125	0.00686944	0.0127743
3.1375	0.00659494	0.0127709
3.1625	0.00632276	0.0127627
3.1875	0.00605256	0.0127496
3.2125	0.00578392	0.0127317
3.2375	0.00551644	0.012709
3.2625	0.00524979	0.0126815
3.2875	0.00498363	0.0126493
3.3125	0.00471769	0.0126123
3.3375	0.00445171	0.0125706
3.3625	0.00418549	0.0125242
3.3875	0.00391894	0.012473
3.4125	0.00365207	0.0124171
3.4375	0.00338507	0.0123564
3.4625	0.00311836	0.0122909
3.4875	0.00285251	0.0122205
3.5125	0.00258844	0.0121454
3.5375	0.00232739	0.0120654
3.5625	0.00207092	0.0119807
3.5875	0.00182098	0.0118911
3.6125	0.00157994	0.0117969
3.6375	0.00135026	0.0116981
3.6625	0.00113485	0.0115949
3.6875	0.000936376	0.0114875
3.7125	0.000757204	0.0113761
3.7375	0.000599394	0.0112611
3.7625	0.000463905	0.0111428
3.7875	0.000350914	0.0110217
3.8125	0.000259403	0.0108981
3.8375	0.000187566	0.0107726
3.8625	0.000132849	0.0106456
3.8875	9.23541e-05	0.0105175
3.9125	6.31748e-05	0.0103889
3.9375	4.26511e-05	0.0102601
3.9625	2.85161e-05	0.0101314
3.9875	1.89369e-05	0.0100031
4.0125	1.25395e-05	0.00987551
4.0375	8.30445e-06	0.00974883
4.0625	5.51858e-06	0.0096232
4.0875	3.69276e-06	0.00949876
4.1125	2.49551e-06	0.00937562
4.1375	1.70795e-06	0.00925384
4.1625	1.18702e-06	0.00913349
4.1875	8.39779e-07	0.00901461
4.2125	6.06074e-07	0.00889723
4.2375	4.47008e-07	0.00878135
4.2625	3.37453e-07	0.00866701
4.2875	2.60974e-07	0.00855418
4.3125	2.06835e-07	0.00844289
4.3375	1.67971e-07	0.00833311
4.3625	1.39692e-07	0.00822483
4.3875	1.18851e-07	0.00811806
4.4125	1.03312e-07	0.00801276
4.4375	9.1609e-08	0.00790893
4.4625	8.2722e-08	0.00780656
4.4875	7.59316e-08	0.00770561
4.5125	7.0724e-08	0.00760608
4.5375	6.67274e-08	0.00750795
4.5625	6.36687e-08	0.0074112
4.5875	6.13447e-08	0.0073158
4.6125	5.96027e-08	0.00722175
4.6375	5.83258e-08	0.00712902
4.6625	5.7424e-08	0.0070376
4.6875	5.68272e-08	0.00694746
4.7125	5.64801e-08	0.00685859
4.7375	5.63385e-08	0.00677097
4.7625	5.63673e-08	0.00668458
4.7875	5.65378e-08	0.00659941
4.8125	5.6827e-08	0.00651543
4.8375	5.72159e-08	0.00643263
4.8625	5.76889e-08	0.006351
4.8875	5.82332e-08	0.0062705
4.9125	5.88382e-08	0.00619114
4.9375	5.94949e-08	0.00611289
4.9625	6.01962e-08	0.00603573
4.9875	6.09385e-08	0.00595965
5.0125	6.17194e-08	0.00588464
Graph addvar/addexpr lines
3 201
x soma.ik( 0.5 ) soma.ina( 0.5 ) soma.il_hh( 0.5 )
-0.0125	0.00439973	-0.00122006	-0.00321
0.0125	0.00439973	-0.00122006	-0.00321
0.0375	0.00440001	-0.00122008	-0.00320978
0.0625	0.00440028	-0.00122014	-0.00320956
0.0875	0.00440056	-0.00122022	-0.00320934
0.1125	0.00440083	-0.00122033	-0.00320913
0.1375	0.0044011	-0.00122045	-0.00320891
0.1625	0.00440137	-0.0012206	-0.00320871
0.1875	0.00440165	-0.00122076	-0.0032085
0.2125	0.00440192	-0.00122093	-0.0032083
0.2375	0.00440219	-0.00122112	-0.00320809
0.2625	0.00440246	-0.00122132	-0.0032079
0.2875	0.00440273	-0.00122152	-0.0032077
0.3125	0.004403	-0.00122174	-0.0032075
0.3375	0.00440327	-0.00122196	-0.00320731
0.3625	0.00440354	-0.00122219	-0.00320712
0.3875	0.00440381	-0.00122242	-0.00320693
0.4125	0.00440408	-0.00122266	-0.00320674
0.4375	0.00440435	-0.0012229	-0.00320655
0.4625	0.00440462	-0.00122315	-0.00320637
0.4875	0.0044049	-0.00122339	-0.00320618
0.5125	0.00440517	-0.00122364	-0.003206
0.5375	0.00623771	-0.00139633	-0.0017308
0.5625	0.0081022	-0.00185284	-0.000278851
0.5875	0.0100369	-0.00276725	0.0011517
0.6125	0.0120867	-0.00448189	0.00256363
0.6375	0.0122561	-0.00683217	0.00248874
0.6625	0.0124429	-0.00964546	0.00243051
0.6875	0.0126538	-0.0128805	0.00239207
0.7125	0.0128956	-0.0165013	0.00237617
0.7375	0.0131752	-0.0204837	0.00238519
0.7625	0.0134997	-0.0248201	0.00242127
0.7875	0.0138763	-0.0295217	0.00248639
0.8125	0.0143131	-0.0346303	0.00258254
0.8375	0.0148193	-0.0402046	0.00271193
0.8625	0.0154056	-0.0463357	0.00287707
0.8875	0.0160849	-0.0531441	0.00308101
0.9125	0.0168729	-0.0607979	0.00332751
0.9375	0.0177896	-0.0695044	0.00362133
0.9625	0.01886	-0.0795285	0.00396845
0.9875	0.0201164	-0.091211	0.00437638
1.0125	0.0216007	-0.104974	0.00485458
1.0375	0.0233674	-0.121347	0.0054148
1.0625	0.0254886	-0.140978	0.00607159
1.0875	0.0280594	-0.164632	0.00684267
1.1125	0.0312063	-0.193173	0.00774909
1.1375	0.0350969	-0.227456	0.008815
1.1625	0.0399502	-0.268068	0.0100661
1.1875	0.046047	-0.314869	0.0115263
1.2125	0.0537292	-0.366148	0.0132105
1.2375	0.0633814	-0.417684	0.015113
1.2625	0.0753743	-0.462235	0.0171934
1.2875	0.0899688	-0.490771	0.0193645
1.3125	0.107207	-0.496079	0.0214963
1.3375	0.12685	-0.477062	0.0234425
1.3625	0.148428	-0.440315	0.0250819
1.3875	0.171386	-0.397109	0.0263529
1.4125	0.195238	-0.358099	0.0272594
1.4375	0.219659	-0.329712	0.0278518
1.4625	0.244479	-0.313747	0.0281993
1.4875	0.269626	-0.308963	0.0283684
1.5125	0.295071	-0.312907	0.0284127
1.5375	0.320787	-0.3231	0.0283706
1.5625	0.346731	-0.337545	0.0282681
1.5875	0.372835	-0.354795	0.0281217
1.6125	0.399014	-0.373868	0.0279421
1.6375	0.42517	-0.3941	0.0277359
1.6625	0.451199	-0.415042	0.0275076
1.6875	0.476992	-0.436377	0.0272601
1.7125	0.502442	-0.45787	0.0269956
1.7375	0.527446	-0.479335	0.0267158
1.7625	0.551906	-0.50062	0.0264222
1.7875	0.575729	-0.521597	0.026116
1.8125	0.598832	-0.542153	0.0257983
1.8375	0.621139	-0.562188	0.0254703
1.8625	0.642582	-0.581616	0.0251328
1.8875	0.663101	-0.60036	0.0247869
1.9125	0.682647	-0.618353	0.0244335
1.9375	0.701178	-0.635539	0.0240733
1.9625	0.718656	-0.651866	0.0237073
1.9875	0.735057	-0.667296	0.0233362
2.0125	0.750361	-0.681794	0.0229607
2.0375	0.764554	-0.695336	0.0225816
2.0625	0.777629	-0.7079	0.0221994
2.0875	0.789584	-0.719475	0.0218147
2.1125	0.800425	-0.730054	0.0214283
2.1375	0.810158	-0.739632	0.0210405
2.1625	0.818796	-0.748213	0.0206518
2.1875	0.826356	-0.755803	0.0202627
2.2125	0.832857	-0.762414	0.0198736
2.2375	0.83832	-0.768055	0.0194848
2.2625	0.842769	-0.772745	0.0190968
2.2875	0.846232	-0.776504	0.0187097
2.3125	0.848734	-0.779349	0.0183239
2.3375	0.850304	-0.781302	0.0179395
2.3625	0.850974	-0.782391	0.0175569
2.3875	0.850774	-0.782638	0.0171761
2.4125	0.849732	-0.782067	0.0167974
2.4375	0.847881	-0.780706	0.0164208
2.4625	0.845252	-0.778582	0.0160465
2.4875	0.841877	-0.775724	0.0156746
2.5125	0.837784	-0.772153	0.0153051
2.5375	0.833005	-0.767898	0.014938
2.5625	0.82757	-0.762989	0.0145735
2.5875	0.821508	-0.757452	0.0142116
2.6125	0.814848	-0.75131	0.0138521
2.6375	0.807616	-0.744587	0.0134953
2.6625	0.799841	-0.737308	0.0131409
2.6875	0.791547	-0.7295	0.012789
2.7125	0.782762	-0.721187	0.0124396
2.7375	0.77351	-0.71239	0.0120925
2.7625	0.763813	-0.703124	0.0117477
2.7875	0.753694	-0.69341	0.0114052
2.8125	0.743172	-0.683266	0.0110648
2.8375	0.732268	-0.672712	0.0107263
2.8625	0.721001	-0.661762	0.0103897
2.8875	0.709388	-0.65043	0.0100548
2.9125	0.697444	-0.638727	0.00972147
2.9375	0.685185	-0.626664	0.00938947
2.9625	0.672622	-0.614239	0.00905859
2.9875	0.659765	-0.601459	0.00872856
3.0125	0.646621	-0.588327	0.00839908
3.0375	0.633196	-0.574841	0.00806981
3.0625	0.619495	-0.561001	0.00774039
3.0875	0.60552	-0.546798	0.00741042
3.1125	0.591271	-0.532224	0.00707945
3.1375	0.576744	-0.517266	0.00674696
3.1625	0.561934	-0.50191	0.00641241
3.1875	0.546833	-0.486135	0.00607519
3.2125	0.531429	-0.469916	0.0057346
3.2375	0.515709	-0.453233	0.00538989
3.2625	0.499657	-0.436063	0.00504025
3.2875	0.483255	-0.418383	0.00468484
3.3125	0.466486	-0.400168	0.00432275
3.3375	0.449329	-0.381395	0.00395305
3.3625	0.431765	-0.362047	0.00357477
3.3875	0.413776	-0.342115	0.00318692
3.4125	0.395346	-0.321598	0.00278858
3.4375	0.376464	-0.300518	0.00237886
3.4625	0.357128	-0.278908	0.00195708
3.4875	0.337346	-0.256837	0.00152269
3.5125	0.317141	-0.234403	0.00107552
3.5375	0.296553	-0.211746	0.000615787
3.5625	0.275648	-0.189053	0.000144287
3.5875	0.254519	-0.166565	-0.000337492
3.6125	0.233293	-0.144555	-0.000827183
3.6375	0.212128	-0.123364	-0.00132154
3.6625	0.191221	-0.103333	-0.00181622
3.6875	0.170795	-0.0847967	-0.00230596
3.7125	0.151094	-0.0680808	-0.00278482
3.7375	0.132368	-0.0534052	-0.00324624
3.7625	0.114851	-0.0409094	-0.00368385
3.7875	0.0987455	-0.0305938	-0.00409176
3.8125	0.0841973	-0.0223549	-0.00446523
3.8375	0.0712887	-0.0159822	-0.00480103
3.8625	0.0600318	-0.0112018	-0.00509766
3.8875	0.0503734	-0.00771688	-0.00535537
3.9125	0.0422079	-0.00524123	-0.00557586
3.9375	0.0353936	-0.00352192	-0.00576196
3.9625	0.0297695	-0.00234863	-0.00591719
3.9875	0.0251698	-0.00156056	-0.00604539
4.0125	0.0214352	-0.00103641	-0.00615038
4.0375	0.0184198	-0.000690296	-0.00623577
4.0625	0.015995	-0.000462762	-0.00630483
4.0875	0.0140505	-0.000313189	-0.00636041
4.1125	0.0124939	-0.000214604	-0.00640496
4.1375	0.0112487	-0.00014929	-0.00644052
4.1625	0.0102527	-0.000105697	-0.0064688
4.1875	0.00945561	-7.63272e-05	-0.00649117
4.2125	0.00881697	-5.63212e-05	-0.00650878
4.2375	0.00830451	-4.25332e-05	-0.00652255
4.2625	0.00789255	-3.29029e-05	-0.0065332
4.2875	0.00756063	-2.60828e-05	-0.00654135
4.3125	0.00729252	-2.11853e-05	-0.00654746
4.3375	0.00707535	-1.76207e-05	-0.00655193
4.3625	0.00689888	-1.4993e-05	-0.00655505
4.3875	0.00675498	-1.30335e-05	-0.00655709
4.4125	0.00663719	-1.15575e-05	-0.00655824
4.4375	0.00654036	-1.04364e-05	-0.00655866
4.4625	0.00646039	-9.57965e-06	-0.00655848
4.4875	0.006394	-8.9225e-06	-0.00655781
4.5125	0.00633858	-8.41805e-06	-0.00655673
4.5375	0.00629202	-8.03187e-06	-0.0065553
4.5625	0.00625263	-7.73835e-06	-0.0065536
4.5875	0.00621907	-7.51821e-06	-0.00655165
4.6125	0.00619024	-7.35673e-06	-0.00654951
4.6375	0.00616525	-7.24255e-06	-0.00654719
4.6625	0.0061434	-7.16681e-06	-0.00654472
4.6875	0.00612412	-7.12254e-06	-0.00654213
4.7125	0.00610692	-7.10418e-06	-0.00653942
4.7375	0.00609143	-7.10728e-06	-0.00653662
4.7625	0.00607734	-7.12824e-06	-0.00653373
4.7875	0.0060644	-7.16414e-06	-0.00653077
4.8125	0.0060524	-7.21259e-06	-0.00652773
4.8375	0.00604117	-7.27162e-06	-0.00652464
4.8625	0.00603056	-7.33961e-06	-0.00652148
4.8875	0.00602048	-7.41523e-06	-0.00651827
4.9125	0.00601081	-7.49735e-06	-0.00651501
4.9375	0.00600148	-7.58506e-06	-0.0065117
4.9625	0.00599244	-7.67792e-06	-0.00650835
4.9875	0.00598362	-7.77561e-06	-0.00650495
Graph addvar/addexpr lines
1 201
x (ena - v(0.5))/(ena - v_init)
0.0125	1
0.0375	0.999994
0.0625	0.999987
0.0875	0.999981
0.1125	0.999975
0.1375	0.999969
0.1625	0.999963
0.1875	0.999956
0.2125	0.999951
0.2375	0.999945
0.2625	0.999939
0.2875	0.999933
0.3125	0.999928
0.3375	0.999922
0.3625	0.999916
0.3875	0.999911
0.4125	0.999905
0.4375	0.9999
0.4625	0.999895
0.4875	0.999889
0.5125	0.999884
0.5375	0.957125
0.5625	0.915039
0.5875	0.873574
0.6125	0.832648
0.6375	0.834819
0.6625	0.836507
0.6875	0.837621
0.7125	0.838082
0.7375	0.837821
0.7625	0.836775
0.7875	0.834887
0.8125	0.8321
0.8375	0.82835
0.8625	0.823563
0.8875	0.817652
0.9125	0.810507
0.9375	0.80199
0.9625	0.791929
0.9875	0.780105
1.0125	0.766244
1.0375	0.750006
1.0625	0.730968
1.0875	0.708618
1.1125	0.682345
1.1375	0.651449
1.1625	0.615184
1.1875	0.57286
1.2125	0.524044
1.2375	0.468899
1.2625	0.408598
1.2875	0.345667
1.3125	0.283874
1.3375	0.227465
1.3625	0.179945
1.3875	0.143104
1.4125	0.116828
1.4375	0.0996579
1.4625	0.0895861
1.4875	0.0846839
1.5125	0.0834005
1.5375	0.0846196
1.5625	0.0875918
1.5875	0.0918339
1.6125	0.0970403
1.6375	0.103017
1.6625	0.109635
1.6875	0.11681
1.7125	0.124477
1.7375	0.132586
1.7625	0.141096
1.7875	0.149971
1.8125	0.159179
1.8375	0.168687
1.8625	0.178468
1.8875	0.188494
1.9125	0.198739
1.9375	0.209178
1.9625	0.219788
1.9875	0.230545
2.0125	0.241428
2.0375	0.252419
2.0625	0.263497
2.0875	0.274645
2.1125	0.285847
2.1375	0.297088
2.1625	0.308354
2.1875	0.319632
2.2125	0.330911
2.2375	0.342179
2.2625	0.353427
2.2875	0.364646
2.3125	0.37583
2.3375	0.38697
2.3625	0.398061
2.3875	0.409098
2.4125	0.420076
2.4375	0.430991
2.4625	0.44184
2.4875	0.452621
2.5125	0.463332
2.5375	0.47397
2.5625	0.484536
2.5875	0.495027
2.6125	0.505445
2.6375	0.515789
2.6625	0.526061
2.6875	0.53626
2.7125	0.54639
2.7375	0.55645
2.7625	0.566442
2.7875	0.576371
2.8125	0.586239
2.8375	0.596049
2.8625	0.605805
2.8875	0.615512
2.9125	0.625175
2.9375	0.634798
2.9625	0.644389
2.9875	0.653955
3.0125	0.663505
3.0375	0.673049
3.0625	0.682597
3.0875	0.692162
3.1125	0.701755
3.1375	0.711392
3.1625	0.721089
3.1875	0.730864
3.2125	0.740736
3.2375	0.750728
3.2625	0.760862
3.2875	0.771164
3.3125	0.781659
3.3375	0.792375
3.3625	0.80334
3.3875	0.814582
3.4125	0.826128
3.4375	0.838004
3.4625	0.85023
3.4875	0.86282
3.5125	0.875782
3.5375	0.889108
3.5625	0.902774
3.5875	0.916739
3.6125	0.930933
3.6375	0.945262
3.6625	0.959601
3.6875	0.973796
3.7125	0.987676
3.7375	1.00105
3.7625	1.01373
3.7875	1.02556
3.8125	1.03638
3.8375	1.04612
3.8625	1.05471
3.8875	1.06218
3.9125	1.06858
3.9375	1.07397
3.9625	1.07847
3.9875	1.08219
4.0125	1.08523
4.0375	1.0877
4.0625	1.08971
4.0875	1.09132
4.1125	1.09261
4.1375	1.09364
4.1625	1.09446
4.1875	1.09511
4.2125	1.09562
4.2375	1.09602
4.2625	1.09632
4.2875	1.09656
4.3125	1.09674
4.3375	1.09687
4.3625	1.09696
4.3875	1.09702
4.4125	1.09705
4.4375	1.09706
4.4625	1.09706
4.4875	1.09704
4.5125	1.09701
4.5375	1.09697
4.5625	1.09692
4.5875	1.09686
4.6125	1.0968
4.6375	1.09673
4.6625	1.09666
4.6875	1.09658
4.7125	1.09651
4.7375	1.09642
4.7625	1.09634
4.7875	1.09625
4.8125	1.09617
4.8375	1.09608
4.8625	1.09598
4.8875	1.09589
4.9125	1.0958
4.9375	1.0957
4.9625	1.0956
4.9875	1.09551
5.0125	1.09541
